,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23
SP_h120_25,0.00068329639764507,0.000851621359539584,0.00733855796764614,2.41350807581582e-17,0.00505246798173377,3.29975510827184e-17,0.118242380616532,3.10292511631033e-17,0.120721032880173,0.00540061846488858,0.0371254762996096,0.00109276705720368,0.00402198112797,0.0197623025216942,0.00465326550620422,2.80967915515987e-17,0.0957201378872264,0.00278610063811519,0.000574663360839948,0.00159207387860533,3.33066473533364e-17,0.568537668556307,0.00584358749806612
SP_h120_26,0.00223747549856319,0.000559843138615201,0.00440047928655935,2.2255391241079e-17,0.0046092086454059,0.000104789529751731,0.0766280084344225,2.8612629535915e-17,0.0601601150424313,0.00310593166148237,0.0680506617201112,0.0017677389236813,0.00228682174181119,0.0160602063515978,0.00353942903872212,2.59085558845087e-17,0.0741993751805592,0.00212416353422329,0.00122967036715705,0.000474188253017229,0.000732508681760481,0.675500754670018,0.00222863030010973
SP_h120_27,0.000617549360557404,0.000859903234122189,0.00588664084014627,2.37474699595231e-17,0.00416112831044685,6.73123376247063e-05,0.0403206851616725,3.05309195873818e-17,0.257662428356858,0.00198606150090415,0.0207957692506294,0.00134483064677661,0.00313003058200653,0.01229110384213,0.00540376637800265,0.000496881362394384,0.13501917958916,0.00375163594790915,0.000921541493257929,0.0007886324061555,3.27717406625387e-17,0.500568941588372,0.00392597781087323
SP_h120_28,0.000161852681847384,0.000378030354007862,0.00523853056438248,2.42594765058076e-17,0.00288693957686498,3.31676253028407e-17,0.147353758782211,3.11891804766247e-17,0.0426070878040531,0.00789050580519571,0.03030993212596,0.00108471480131159,0.00542519090888813,0.0435605372655741,0.00320970988305946,0.000187204276401283,0.0841846289621204,0.00256012547735458,0.00105311635027498,0.000602646324200275,3.34783147009923e-17,0.617426461568173,0.00387902648811919
TH_h0_1,4.23921200364622e-17,0.00118744708181706,0.000835212075092409,2.49745057526867e-17,0.00177465890598429,0.000396302672790109,0.00220853491313787,3.21084573712287e-17,4.18587029415674e-17,0.000129916483065329,0.0572005152400866,3.5718455895784e-17,0.00214488377567555,0.889832937866858,2.92857230710935e-17,2.90740059778026e-17,0.0216295755942792,0.000479986286572629,3.22450360516951e-17,3.46988161279512e-17,3.44650620507012e-17,0.015556608059991,0.00662342104464995
TH_h0_2,0.000685018055815321,0.00129202100791249,0.00218086116273671,2.4594501173795e-17,0.00214460922904389,0.000341363845957606,0.00292441464428963,3.16199047270627e-17,0.0257910303597859,0.000796585083024885,0.0433863943442464,0.000230898757916242,0.00671754718999428,0.817378005721205,9.5761188683396e-05,4.04953324399129e-05,0.0106688337433462,0.00259733932854272,0.000195851710175879,8.70547483194176e-05,0.00233404727576568,0.0456480638879029,0.0344638033828954
TH_h0_3,0.000551419588666242,0.00139069914122915,0.00121015232437049,0.000167772019432239,0.00244136615175246,0.00032644623291369,0.0030014282764331,3.14339007145097e-17,5.59734238734159e-05,0.00027673309303297,0.0545754323408553,0.000408619380846314,0.00284985539926025,0.858673713832529,3.18562094527035e-05,6.80220890304008e-06,0.0123463231735312,0.000850978548185508,3.15676100556925e-17,0.000275709462858938,0.00217776651848799,0.0516486064644975,0.00673234620888847
TH_h0_4,4.01123652295591e-17,0.00144318601627318,4.05509294299896e-17,0.000521606576421518,0.00159299641700519,0.000292918981437011,0.00271159995942625,9.74718722746319e-05,3.96076341306731e-17,0.000313025889057356,0.0527252600528001,0.000317143017572529,0.00377108046111403,0.830385597478822,1.31725779894642e-05,0.000155422593479896,2.93325899690549e-17,0.000965370182491563,3.05109690629626e-17,3.28327902534844e-17,3.26116069554449e-17,0.082857994214617,0.0218361537092182
TH_h6_5,0.000157055814022951,0.00102872893048339,4.11247195869879e-17,2.39658134221601e-17,0.00191774988333223,0.000320001431011481,0.00140382782464902,9.302311680574e-05,4.01680767869976e-17,4.38651643674823e-17,0.0543288713155936,0.000196378756655789,0.000612558922876353,0.699863677424677,2.81029054991159e-17,2.78997394222237e-17,0.00686759806694419,0.0487296475213902,0.000523528228014147,0.000746040089023824,0.176356041977682,4.10923918114591e-17,0.00685527069683768
TH_h6_6,0.000281016085097375,0.00139203093842977,0.000224483401953024,9.94953935999206e-05,0.00195724866579736,1.86293273024105e-05,0.000852204075718175,0.000310173594982235,4.13303054276344e-17,0.000258482134253149,0.0572245217903023,0.000244800132171033,0.00130856821820041,0.724258058149969,2.89160388196227e-17,7.52820654807772e-05,0.0185185450162019,0.0302533104876434,3.41201239321358e-06,0.000597729656979276,0.158624591683364,4.22813647097336e-17,0.00349741717016087
TH_h6_7,0.000106364228759351,0.00143644849653145,4.13665157057868e-17,0.000576173905452739,0.0011486114630528,0.000212375279039477,0.00205800341693207,0.000412684716238039,0.000308283577493214,0.00093229333417427,0.0316119279484454,0.000569605301458106,0.000721271931155909,0.70176340820303,2.82681388075713e-17,2.80637781992791e-17,0.00215733776936251,0.0388492756444965,3.11246252227305e-17,0.000709234063513173,0.200265900651982,4.13339978564841e-17,0.0161608000688822
TH_h6_8,4.01050700853854e-17,0.000572571606978256,4.05435545251473e-17,2.3627134068734e-17,0.00121713300593954,7.83874779023653e-05,0.000388144934693891,0.000267758823418953,0.00861207527891772,4.32452719714173e-17,0.0269902398343166,5.61727798406359e-05,0.000618693761730363,0.663768730567027,2.77057617136671e-17,2.7505466732963e-17,0.00666252129798207,0.0561408510740934,3.05054201027624e-17,1.88184000739745e-05,0.213817983150651,0.0168159132359489,0.00397400477048457
TH_h12_9,0.00225828618237541,0.000658133252917116,0.0004858337771376,0.0030437635789007,2.92382697188794e-17,0.000715967471649522,3.77279912667242e-17,0.00434974396955327,0.0705289407494421,0.00201527344553343,0.0454986053586292,3.24848914406615e-17,0.000206285893987733,0.587366304669444,2.66345089916958e-17,0.0011536315868462,0.0040039861617916,0.0909217889257243,4.55734780745258e-05,0.000305056568752823,0.183639041973016,3.89452855409213e-17,0.0028037829562243
TH_h12_10,0.00205404865084697,0.000798183539260424,0.000206935118743771,0.00387539101271379,3.07728553691873e-17,0.000854157621779101,3.97081643265367e-17,0.0103200790588216,0.132974519116545,0.00196211406131336,0.0285974880224832,0.000665399591829613,0.000575313051793651,0.582086740069992,2.80324349187304e-17,0.00274527933713847,0.0254517426302793,0.0599445428677775,3.08651035310602e-17,5.92810864278642e-05,0.137385745243076,0.00750441961098967,0.00193862030818798
TH_h12_11,0.00354904522873853,0.000631667724619527,0.00100908374886382,0.00340385012633819,3.16837700056361e-17,0.00111852264197101,4.08835751760536e-17,0.00976488032727464,0.10054036561404,0.00205078488103182,0.0492936831681155,0.000601107400493683,0.000497192201289686,0.556113408800572,2.88622297153595e-17,0.00162724409345319,3.05514061896595e-17,0.0742678493800323,0.000275332333689013,0.000828656247071154,0.181294984091786,0.0117606226112681,0.00137171937935181
TH_h12_12,0.00490569968238013,0.000287423848532503,4.01409982263604e-17,0.00461245777368001,3.01122643784634e-17,0.00186145719342361,3.88557619317118e-17,0.0107974138396983,0.0936126585134462,0.00186726280235806,0.0534131512694275,0.000700399370120047,3.54000909817529e-17,0.495053844180282,2.7430671652592e-17,0.00337255352408839,2.90360654730545e-17,0.118154935143596,0.0011423622866471,0.000244158139205565,0.185892518618933,0.0199642721419156,0.0041174316722656
TH_h24_13,0.00896640850052927,3.48397455657598e-17,0.00222598595265377,0.0083040229644738,2.72718923470854e-17,0.00185489568287134,3.51906500005197e-17,0.0466514090861012,0.182659287597932,0.00708883985134663,0.0450408346770311,3.0300167239528e-17,3.20609389648517e-17,0.334071542564623,2.48432437665756e-17,0.0178661431392204,2.62972070718938e-17,0.103416829858276,0.000360827833850288,0.000346816131263944,0.238259458792772,3.63260769159911e-17,0.00288669736705468
TH_h24_14,0.0110907273081324,3.59449068596201e-17,0.00123237245025217,0.013269690882128,2.81369916565919e-17,0.00259615450237925,3.63069424319025e-17,0.0526749092807956,0.200463344274939,0.0063819211945285,0.0158427076622963,8.88389690322144e-05,3.30779529588802e-17,0.330126696114,2.56313032365545e-17,0.026812400448464,2.71313881177235e-17,0.0868713306138814,2.82213382578356e-17,0.000505205203704994,0.252043701095466,3.74783865414896e-17,5.14975652101153e-17
TH_h24_15,0.00653324830921785,3.5013761810097e-17,0.00326180087370296,0.0267939231729025,2.7408108964203e-17,0.00349681557368961,3.53664189290647e-17,0.0427389610799865,0.228081750101237,0.00829448408969181,0.0243588015907159,3.04515093696207e-17,3.22210757310073e-17,0.284269506447503,2.49673298615573e-17,0.0411665946604208,2.64285553678384e-17,0.124244631301165,0.000603928761497704,0.000542640590802688,0.192646309252591,3.65075170319785e-17,0.012966604194875
TH_h24_16,0.00918032184619572,0.000728635223473502,0.00135045064975719,0.00783660371927775,2.88924016654245e-17,0.000147227127572171,3.72816958112938e-17,0.0322793848550117,0.169633900714333,0.00580360293574393,0.0280757329342772,0.000373542203962733,3.39660157994923e-17,0.411876538188199,0.00333818563569443,0.0142205128716241,2.78598001095879e-17,0.0722500478903858,0.000179803799664397,0.000692643296984423,0.242032866107842,3.84845903550983e-17,5.28801499819708e-17
TH_h48_17,0.0108529270164826,3.84758090446214e-17,0.00582566000938171,0.0250411774136738,3.01181339069013e-17,0.00448891031404983,1.0015440672023e-05,0.0415725908335075,0.406524680739431,0.0061325425948053,0.0207954770220809,0.000915051451751343,3.54069912214065e-17,0.290472336395706,0.000518338178322226,0.0509190009652291,0.0201701054204242,0.0104389364340711,0.00151453306469211,0.0008126589102131,0.0886064726866569,0.01224539351485,0.00214319159399969
TH_h48_18,0.00404222326753934,0.000239109425215424,0.00221483445836289,0.00660688994536823,2.96677488643866e-17,0.00179609428516483,0.0120382948726692,0.0201563273727714,0.384548477760272,0.00281277523786624,0.0242688699182007,0.000438585750924431,0.000460050224349823,0.33772568875385,0.000162999210235706,0.0128732980246153,0.0462342510284977,0.00100496862082374,0.000674853228470703,0.00026535871966651,0.0545170422891695,0.0856558452053863,0.00126316240058057
TH_h48_20,0.00370891482714969,0.000128651462282712,0.00313194662366047,0.00820850504140293,3.05710135439101e-17,0.00194041987819798,0.00116581367694542,0.0220749264034455,0.379807450352444,0.00420024682293363,0.0186351728870232,0.000798834171031393,0.000890620781180001,0.322289439196893,0.00155810359008,0.0183521982147806,0.0370843453779274,0.0028005934216961,0.00103523833161648,0.000147401856719219,0.0490019918961492,0.120200413108748,0.00283877207769327
TH_h72_21,0.00930134982696067,0.000581280013960769,0.00575478005662567,0.0054756687218244,0.00537800376384188,0.00129400109746183,0.00461490746607975,0.0201332957186196,0.369173395889591,0.00417584545557012,0.0483330069017809,0.000994067802301711,0.00147114592478855,0.320782482031143,0.00106019486294703,0.00942330144572145,0.0668470700275896,0.00143098255839873,0.00117628081603631,3.32405971279329e-17,0.0240897684640364,0.0973774337970882,0.00113173735763269
TH_h72_22,0.00657376264545099,0.000977350808013901,0.00564730686075776,0.000757574417119716,0.00655985851139507,0.000298329448821409,0.00977665772447102,0.0120808163489222,0.360983727707884,0.00381623407199527,0.0298161444302315,0.001220756359426,0.00206042003605391,0.29888237710202,4.87078029166199e-05,0.00259487575087123,0.0708361562732762,0.00111248866240721,0.000827671456318094,0.000265613841359743,0.0188295204601656,0.166033649280123,5.60812891364176e-17
TH_h72_23,0.00783331121005106,0.000710068724832989,0.00505483496444898,0.00215430091322436,0.00709796372572543,0.000965926172497744,0.0043420166378534,0.0194906006808715,0.373443170637804,0.00490709531424135,0.0248599980032146,0.000611836663975066,0.00135797596695817,0.31823580256178,0.00238984387274997,0.00710087647615088,0.0644900528791277,0.00176947496421242,0.00088352237649151,0.000255860240001623,0.0195064889106191,0.13192592136204,0.000613056741127881
TH_h72_24,0.0103425551915612,0.000115099150590377,0.0102488090117424,0.00232687489345895,0.0106162531321576,0.000945153761812817,0.00383026302660686,0.0219722403113805,0.424799775851848,0.00705657893875428,0.0477525932614791,0.000510061378674705,0.0200136274041097,0.303504231112807,0.00166203067343128,0.0195441784411898,0.0608856853663574,0.00896430611273034,0.00325590644984978,0.000143473029238506,0.00892161543098901,0.0200747501247814,0.0125139379444491
TH_h120_25,0.00201947876248302,0.00100362460241102,0.00309013810885862,2.40749289693807e-17,0.00368863385961956,3.29153113859554e-17,0.00361483486179378,0.000661768345163066,0.146445503340137,0.00201295048270258,0.0198649960845688,0.000524128361613422,0.00498390138453002,0.608113150623723,0.000568532955418667,0.000970257359493885,0.00142826429521087,0.000976271914862399,0.000572117790022891,3.34489715982533e-17,0.0319776573111968,0.159570651152758,0.0079131384034322
TH_h120_26,3.93472406499703e-17,0.000785307458214467,0.000349024984028485,2.31806733685367e-17,0.00187810860616423,3.16926825841071e-17,0.0026736698716156,2.9802217912159e-17,0.0363118435340623,0.000489774741551481,0.0172214756772576,0.000227916197382725,0.00169250842528749,0.684149212838653,8.46023889571972e-05,8.01324311177126e-05,2.87730845537077e-17,2.80674018947068e-17,2.99289866183088e-17,0.000235122491424007,0.0184856476063814,0.230710230666127,0.00462542208177479
TH_h120_27,6.07804301925652e-05,0.00135456102323056,4.18140245236078e-17,3.37907017784658e-05,0.00207023149788303,0.00027175285845189,0.0017584304110743,3.13280766199433e-17,4.08413471193397e-17,1.15004638621295e-05,0.0469296642147145,0.000311444637927892,0.00166100122297608,0.858387104019247,4.03923377149445e-05,0.000247072602196471,3.02462521463175e-17,0.00123833701425749,3.14613358206839e-17,3.38554779418288e-17,3.36274051460029e-17,0.0791119556452877,0.00651198091920518
TH_h120_28,0.00165989649944115,0.00110099315826921,0.00131660659817195,2.43622608752931e-17,0.00418114421437724,3.33081523852478e-17,0.00322993963180858,6.22498795099676e-05,0.00404651099206216,0.000534235252105571,0.0248489319724787,0.0010235560428974,0.0014087012636559,0.66842886159134,0.000345710936448344,0.000688574951761117,3.02397338049608e-17,0.000217667374283932,0.000676286098895478,0.000521454210142415,0.0105175703685464,0.271439785084102,0.00375132387970269
iLN_h0_1,0.000543321213959986,0.00140940777764405,0.00309057873414491,2.17473429766208e-17,0.00280686479295394,0.000393358527098075,0.00154221325509846,2.79594576091742e-17,0.640006397413548,0.00105253494488784,0.0428477586661659,0.000733417321736606,0.00313320754438038,0.0481078646879883,2.55014721913724e-17,0.000265886011088925,0.160491539997117,0.00293506997119308,9.66896887302467e-05,3.0215094652517e-17,0.0260775888490775,0.0509163174740141,0.0135499831291722
iLN_h0_2,0.000904891478481623,0.00185840570496031,0.0039330520913985,2.11810299920729e-17,0.00309554264469069,0.000221763511188629,0.000746440089609446,2.72313776822602e-17,0.651770773314269,0.00291054939840736,0.0527151701740487,0.00107036858058445,0.00689033501176965,0.0400936340978673,1.7643700903943e-05,0.000566305409321077,0.134076954109723,0.00453988360206053,0.000317901864310485,2.94282766743641e-17,0.0142303521114862,0.0553720214258788,0.0246680116790397
iLN_h0_3,0.000347284853015649,0.00123362057293805,0.00130187031061339,2.16327749922194e-17,0.00200198498892642,0.000227549546974705,0.000398543369671404,2.78121633531961e-17,0.636945667109499,3.95949519443823e-17,0.0344651440826891,0.000426677161877116,0.000796413325537442,0.039237342283238,2.53671269395696e-17,0.000233988626418614,0.1402040986091,0.00186567925013045,2.79304670302548e-17,3.00559173913427e-17,0.00658674467822555,0.13148543607897,0.00224195515217468
iLN_h0_4,0.000590708289224531,0.00144802455686528,0.00398586872125725,2.17560271597248e-17,0.00365107506429031,6.17109857642815e-05,3.61374604435401e-17,2.79706224236357e-17,0.627135155258152,0.000122097197548025,0.0375489172219691,0.000879428544425792,0.00294253125392426,0.0214796753852999,2.5511655479242e-17,0.000517740381089429,0.126698849321908,0.00614839360315181,0.000179356523966764,0.000215170360346269,0.00662258074131516,0.150475049549289,0.0092976670402132
iLN_h6_5,3.45394643636552e-17,0.000953215563958265,3.49170978561021e-17,0.000648514550036732,0.000447173012090449,0.000333412545122357,3.37991206395069e-17,2.61607326595513e-17,0.406022050684916,0.000173264406413039,0.0114983743352832,0.000325324606739777,0.000241564622436686,2.64933301297995e-17,2.38608776231972e-17,2.3688378701402e-17,0.0550906277251271,0.0332616617099239,2.62720117006265e-17,0.000573678228337154,0.471398288105918,0.0146636107382694,0.00436923916542752
iLN_h6_6,1.11402257985953e-05,0.000927140251929141,4.0352559853603e-05,0.000676654268891167,0.000502145722790083,0.000308981241433658,3.38628073207645e-17,2.62100265527304e-17,0.392195766609492,3.7314060349681e-17,0.0139761268107093,0.000657611237049618,0.000651733091166455,2.65432507265341e-17,2.39058379676962e-17,2.37330140112953e-17,0.0586075127510707,0.029983825313232,2.63215152736047e-17,0.000552197655574756,0.431766093106606,0.0644452636683364,0.00469745548606666
iLN_h6_7,0.000133928944319239,0.000964694217008063,3.40258279170984e-17,0.000788723088748554,0.000315727825267606,0.000212377314227882,0.000820316200735278,2.54929717047932e-17,0.453548321895496,7.6954516192968e-05,0.0148361095200411,2.05792602212664e-05,0.000298103981169393,2.581707951968e-17,2.32518211938386e-17,2.30837253614451e-17,0.0544261077608289,0.0442348672047595,2.56014103132369e-17,0.00072299358536181,0.424911910182118,3.39990805170399e-17,0.00368828450350411
iLN_h6_8,3.26681544054464e-17,0.000921324268268541,3.30253281331578e-17,0.000963784820921359,2.47743567891167e-17,0.000391055462734457,3.19679216850157e-17,2.4743373113253e-17,0.419693461395179,3.52260504484843e-17,0.000672137287220046,0.000260654661698016,0.00133710776476335,2.50579508206121e-17,2.25681216777728e-17,2.24049685566749e-17,0.0547790608432798,0.0789902868144047,2.4848623179023e-17,0.000258870488901709,0.360232329614866,0.0732899967604514,0.00820992981731147
iLN_h12_9,0.00063268323401424,0.000962386876503414,3.37547171503602e-17,0.00113739845276948,2.53215169468409e-17,0.000246851648323542,0.000837635745869853,2.5289848973374e-17,0.435982875165382,0.000140943065095552,0.00887709123922844,2.81332218711923e-17,2.97680703266962e-17,2.56113743641559e-17,2.02701227808165e-05,0.000147125089688356,0.0436429250832205,0.0352312586332392,2.53974235653902e-17,0.00102251526991632,0.436593927670446,0.0321080550934532,0.0024160576100687
iLN_h12_10,7.49113397508891e-05,0.000729317713164359,3.57746856343596e-17,0.00158137554288885,2.68368211922249e-17,0.000739317740313733,2.42952609413045e-05,2.68032581263455e-17,0.421096909023401,0.000882746676821643,0.0064018092071885,0.00028869322321738,0.000486570680679777,2.71440244176893e-17,2.44469170790672e-17,0.000486371981919732,0.0472052620313379,0.0195918966334173,2.6917270256694e-17,0.000459990599647861,0.33118641523572,0.164147279493312,0.00461683761627816
iLN_h12_11,0.000355130279893482,0.000394711618820653,3.62367138307914e-17,0.0021084703302244,2.71834173362172e-17,0.00165495551850197,0.00135816042633051,0.00282872181517383,0.479789513514457,0.000772864824804766,0.00790566721633593,3.02018679505859e-17,0.00146605587014346,0.0078059729668055,0.00030145168215693,0.000555558811181962,0.027754840669921,0.083243911720124,0.000582635254103398,0.000747838255947637,0.353106851733633,0.0161706606993518,0.0110960267920885
iLN_h12_12,0.00172196006330721,3.35934154711681e-17,0.000785689376077349,0.00470859121296778,2.62962887766034e-17,0.00211733729700821,3.39317669222519e-17,0.00844020959325261,0.517489600360385,0.00137225349205017,0.0053539811923534,2.92162325066952e-17,0.00148917202248613,0.000895760658628239,0.000224878385413792,0.0011397638696669,0.0109481792422049,0.146178025013772,0.000692316838179712,2.83822089806785e-17,0.280726386941326,0.00751122541292533,0.00820466902799413
iLN_h24_13,0.000938564800193754,0.000703058304946445,0.000836106725265229,0.00286201456736777,5.43479113927932e-05,0.00119383145739816,3.38325145236702e-17,0.00318769406884217,0.554585953267579,0.000816666825419438,0.0409953350654834,0.000373327662366494,0.000914081411325161,2.65195058166432e-17,2.38844524194731e-17,0.00117368560069329,0.083305298676863,0.0086948223987295,0.000770942752912862,0.00060238456142068,0.200914753169204,0.0942234759891317,0.00285365478346451
iLN_h24_14,0.000760445027428216,3.52813238072397e-17,0.0017597116061347,0.00440545359635152,2.76175514232036e-17,0.00215617585901575,3.56366757992567e-17,0.00935366340691018,0.584515644120325,0.00181916973458058,0.0484398094512327,3.06842083497285e-17,0.00157207934051298,0.00818612004238025,2.51581208047673e-17,0.00301483603514754,0.0953529407701442,0.0218668296482093,0.00112725062970018,0.000237458148932398,0.196189940239791,0.0142962979550223,0.00494617438818143
iLN_h24_15,0.000354847764306112,0.000829296173230588,5.08673006664044e-05,0.00123590288136342,0.000534028133154538,0.000424640667506745,3.5209175933504e-17,0.000289004487452553,0.53740125925696,3.87976490903544e-17,0.0250239506355361,0.00073573602514085,0.00029581996597738,0.000690128240648485,2.48563223618594e-17,0.000546674140043349,0.112587801212236,0.0023755861734752,0.000277659044809326,0.000133865844634322,0.236157594756456,0.0796461665411206,0.000409170755282418
iLN_h24_16,0.000507627761716512,0.000247732536481848,3.52597981368879e-17,0.00197034409879799,3.44261046742541e-08,0.00133516384430095,3.41308483272204e-17,0.0019212718386474,0.510260081907755,0.000286360737229075,0.0242275507742198,0.000337134906471987,0.000969243610145838,0.000666891044944886,2.40950645964377e-17,0.000580295269206033,0.101677340609971,0.0155897931359841,0.000377456310282239,0.000147518760929015,0.233540675695155,0.102380833817267,0.00297664891439058
iLN_h48_17,0.000652254806582104,0.000755710179664692,5.04037693894577e-05,0.00155157864442167,0.000400923831168487,0.000826752772142561,0.000242661502383039,0.000396154804297625,0.593524492110408,0.00032664448930121,0.0245910960485336,0.000645105371869335,0.000475198733805126,0.00588395700953512,2.42553195404775e-17,0.000938113449636231,0.108033852410362,0.000882508423650497,0.000461285484440102,0.000182693546224084,0.0829393676660537,0.173997043870729,0.00224220107540297
iLN_h48_18,3.4395160405313e-17,0.000776408305066357,3.47712161660618e-17,0.000568938339559005,0.000631012859282126,0.000208906878002625,0.00108687175217345,2.60514345755927e-17,0.565519181061197,3.70882799372122e-17,0.0119538419140549,0.000407714154925098,3.06645143422581e-17,0.00442707149028677,2.37611882054838e-17,0.000347847783641426,0.104086882537497,2.4534955295005e-17,2.61622486990323e-17,0.000170921539136138,0.0865649538774755,0.222850446976727,0.000399000530975863
iLN_h48_19,3.35264739769547e-17,0.000733230776842969,3.38930320487316e-17,0.00083398631510098,0.000689800109539037,0.000215799500038647,3.28078434174207e-17,2.53934778343417e-17,0.493184695253248,3.61515759052218e-17,0.00397290945795805,0.000275664492065405,2.98900493556897e-17,2.57163207225138e-17,2.31610740768524e-17,7.37333700317189e-05,0.0929073250424808,2.39152988539827e-17,2.55014932290077e-17,0.000207560632926675,0.0749223807504575,0.331494247962384,0.000488666336925954
iLN_h72_21,0.000555099349672566,0.000999633900477895,0.00300604889219699,0.000152976436929108,0.00278458040555075,0.00054216351846827,0.0010243856663803,2.73196507039749e-17,0.591349428563597,0.00110837002265849,0.0706432539033412,0.000220935889625565,0.00582153487985171,0.0255595265377757,4.62739852687639e-05,0.000642360442809394,0.103117212312591,0.00191547357030842,0.00129316995456353,3.44609200027441e-05,0.0303774802522775,0.146831851665341,0.011973778930312
iLN_h72_22,0.000263820920669053,0.00109571068104643,0.000300634750195527,2.08555037237715e-17,0.00133371049105719,0.000397403350859933,3.46416620697686e-17,2.68128650433124e-17,0.447863111960111,7.72951953808062e-06,0.0327907819691176,0.00061031795916417,0.000538021024220409,0.00483221197346514,2.44556794280835e-17,2.4278880468727e-17,0.138526343048268,0.000863131038123447,2.68040720377449e-05,0.000523044047805947,0.00973724114981812,0.357881081355293,0.0024089006892098
iLN_h72_23,0.000353492889264621,0.000943297527810292,0.000991411139100451,0.00048712381572151,0.00137459150887945,0.000128802039017268,0.000541412822608242,2.74081884747844e-17,0.475179191527954,0.000232018069709891,0.0354788983717574,0.00021263080890577,0.000125656089810518,0.0353741871598687,2.49986664968875e-17,0.000308546396361047,0.12937251339715,2.58127312334626e-17,2.75247737772977e-17,0.000429278250463577,0.0271100544598029,0.289885947814312,0.00147094591150237
iLN_h72_24,3.5680993366563e-17,0.000741761142576735,3.60711076427174e-17,0.000858853268984274,0.000686076913537664,2.87396620035404e-17,3.49161812886401e-17,2.70253446510336e-17,0.471223809654043,3.84747928145286e-17,0.0253524377626702,0.000462634897707876,0.000639597738548541,0.0177414600344385,2.46494794253251e-17,0.00021329194297614,0.148635447458734,2.54521731201104e-17,2.71403014634683e-17,2.92056218708598e-17,0.0239908389107428,0.309415681469191,3.81088058484964e-05
iLN_h120_25,0.00032854027201205,0.00087421297012841,0.00130034413358062,2.18000058165498e-17,0.00159274026020839,0.000398958277495738,0.00223652296120234,2.80271635556963e-17,0.586908651174092,3.99010382627287e-17,0.0296706686050985,0.00053975035755432,0.00101582716736721,0.00503610381471084,2.55632259398378e-17,2.01554961752424e-05,0.151338678098654,0.00242576821065467,0.000239337395341467,0.000300632214646324,0.00379578748041537,0.208323974933353,0.00365334617730942
iLN_h120_26,0.000175150333792711,0.000964256920505421,0.00240181729594585,2.08550876472344e-17,0.00208069975107584,0.000143889993084483,0.000940040126755475,2.68123301147783e-17,0.594493294729066,7.85065893432766e-05,0.0351885477669934,0.000815229500201989,0.00151782350358819,0.000709637832162722,2.44551915264465e-17,0.00016366782556714,0.13605146304076,0.00233815062672763,0.000120286801415445,2.89754223274608e-17,2.87802248001414e-17,0.216405898427902,0.00541163893511214
iLN_h120_27,0.000883330644118052,0.00127094735814283,0.00152441650680328,2.14675476603866e-17,0.00200327616468837,0.000295363823198898,0.000560873759500695,2.75997389395461e-17,0.617190615085378,0.000202459273032596,0.0277766122007804,0.000383520065237705,0.0013249976872453,0.0145583148722627,2.51733772841511e-17,0.000268675664581744,0.120377247857188,0.00243904882485097,6.09693588109401e-05,0.000531191297974477,0.00642999754264715,0.199131400183104,0.00278674183045279
iLN_h120_28,0.000699879170231162,0.0010512090117239,0.00211403912270125,2.10575167684346e-17,0.00322511140678521,0.000155306760413567,0.00236690853691756,0.000717207925543212,0.567070200825774,0.000236567707484283,0.0285138820138545,0.00138852708791531,0.00104353936799585,0.000120110358864241,2.46925649200863e-17,0.000528334280681675,0.134986665478062,0.00250726261251035,0.000473917582140542,4.26894817330572e-05,2.90595789660304e-17,0.249568581814327,0.0031900594543423
